trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type
39285,4150,2013-09-29 15:06:00 UTC,Japantown,9,2013-09-29 16:15:00 UTC,Japantown,9,106,94042,Customer
21920,74440,2013-09-15 00:54:00 UTC,Japantown,9,2013-09-15 21:35:00 UTC,Japantown,9,30,95112,Customer
833010,1138,2015-07-04 08:50:00 UTC,Japantown,9,2015-07-04 09:09:00 UTC,Japantown,9,231,95112,Subscriber
73162,10006,2013-10-26 15:15:00 UTC,Japantown,9,2013-10-26 18:02:00 UTC,Japantown,9,143,95164,Customer
247424,279,2014-04-14 12:26:00 UTC,Japantown,9,2014-04-14 12:31:00 UTC,Japantown,9,124,95122,Subscriber
598721,10867,2015-01-10 11:36:00 UTC,Japantown,9,2015-01-10 14:37:00 UTC,Japantown,9,77,95112,Customer
965791,12803,2015-10-11 10:20:00 UTC,Japantown,9,2015-10-11 13:54:00 UTC,Japantown,9,162,95112,Customer
279221,3405,2014-05-10 14:54:00 UTC,Japantown,9,2014-05-10 15:50:00 UTC,Japantown,9,685,95112,Customer
949265,1051,2015-09-28 18:49:00 UTC,Japantown,9,2015-09-28 19:07:00 UTC,Japantown,9,654,94105,Subscriber
1323870,4108,2016-08-19 23:04:00 UTC,Japantown,9,2016-08-20 00:12:00 UTC,Japantown,9,64,95112,Customer
138214,769,2013-12-30 10:44:00 UTC,Japantown,9,2013-12-30 10:56:00 UTC,Japantown,9,672,95122,Subscriber
527834,1527,2014-11-03 21:04:00 UTC,Japantown,9,2014-11-03 21:30:00 UTC,Japantown,9,162,95122,Subscriber
532756,2333,2014-11-06 12:27:00 UTC,Japantown,9,2014-11-06 13:06:00 UTC,Japantown,9,230,95122,Subscriber
25307,1432,2013-09-17 21:19:00 UTC,Japantown,9,2013-09-17 21:43:00 UTC,Japantown,9,200,95126,Customer
125740,14765,2013-12-14 17:14:00 UTC,Japantown,9,2013-12-14 21:20:00 UTC,Japantown,9,708,95112,Customer
126087,661,2013-12-15 11:54:00 UTC,Japantown,9,2013-12-15 12:05:00 UTC,Japantown,9,262,95122,Subscriber
191577,607,2014-02-21 09:44:00 UTC,Japantown,9,2014-02-21 09:54:00 UTC,Japantown,9,55,95122,Subscriber
106147,317,2013-11-24 09:46:00 UTC,Japantown,9,2013-11-24 09:51:00 UTC,Japantown,9,297,95131,Customer
1242722,6890,2016-06-16 12:15:00 UTC,Japantown,9,2016-06-16 14:10:00 UTC,Japantown,9,144,95112,Customer
26699,2233,2013-09-18 20:46:00 UTC,Japantown,9,2013-09-18 21:24:00 UTC,Japantown,9,609,95112,Subscriber
270861,471,2014-05-04 09:13:00 UTC,Japantown,9,2014-05-04 09:21:00 UTC,Japantown,9,658,95122,Subscriber
543393,415,2014-11-13 16:15:00 UTC,Japantown,9,2014-11-13 16:22:00 UTC,Japantown,9,653,95122,Subscriber
920833,4051,2015-09-06 10:54:00 UTC,Japantown,9,2015-09-06 12:02:00 UTC,Japantown,9,668,95122,Customer
42840,1430,2013-10-02 11:57:00 UTC,Japantown,9,2013-10-02 12:20:00 UTC,Japantown,9,683,95112,Customer
23058,701,2013-09-16 10:52:00 UTC,Japantown,9,2013-09-16 11:04:00 UTC,Japantown,9,44,95112,Subscriber
871991,9213,2015-08-01 20:07:00 UTC,Japantown,9,2015-08-01 22:40:00 UTC,Japantown,9,167,89139,Customer
1296885,1382,2016-07-30 17:39:00 UTC,Japantown,9,2016-07-30 18:02:00 UTC,Japantown,9,185,95126,Customer
218403,11768,2014-03-18 14:56:00 UTC,Japantown,9,2014-03-18 18:12:00 UTC,Japantown,9,654,nil,Customer
106149,4725,2013-11-24 09:46:00 UTC,Japantown,9,2013-11-24 11:05:00 UTC,Japantown,9,219,95131,Customer
1132997,1867,2016-03-22 15:39:00 UTC,Japantown,9,2016-03-22 16:10:00 UTC,Japantown,9,660,44,Customer
315310,581,2014-06-08 10:50:00 UTC,Japantown,9,2014-06-08 11:00:00 UTC,Japantown,9,669,95122,Subscriber
297562,1454,2014-05-25 13:02:00 UTC,Japantown,9,2014-05-25 13:26:00 UTC,Japantown,9,210,95070,Customer
39286,4123,2013-09-29 15:07:00 UTC,Japantown,9,2013-09-29 16:15:00 UTC,Japantown,9,640,94042,Customer
310215,699,2014-06-04 09:07:00 UTC,Japantown,9,2014-06-04 09:18:00 UTC,Japantown,9,233,95122,Subscriber
5374,405,2013-08-30 11:07:00 UTC,Japantown,9,2013-08-30 11:14:00 UTC,Japantown,9,653,95112,Subscriber
5113,34449,2013-08-30 02:16:00 UTC,Japantown,9,2013-08-30 11:50:00 UTC,Japantown,9,52,95148,Customer
644303,1372,2015-02-14 12:16:00 UTC,Japantown,9,2015-02-14 12:39:00 UTC,Japantown,9,65,95113,Customer
218268,643,2014-03-18 12:48:00 UTC,Japantown,9,2014-03-18 12:59:00 UTC,Japantown,9,37,95122,Subscriber
514994,1512,2014-10-25 08:35:00 UTC,Japantown,9,2014-10-25 09:00:00 UTC,Japantown,9,221,95122,Subscriber
1263655,75597,2016-07-02 18:33:00 UTC,Japantown,9,2016-07-03 15:33:00 UTC,Japantown,9,21,95112,Customer
118034,1179,2013-12-06 19:46:00 UTC,Japantown,9,2013-12-06 20:05:00 UTC,Japantown,9,665,95112,Subscriber
339648,12019,2014-06-25 19:14:00 UTC,Japantown,9,2014-06-25 22:35:00 UTC,Japantown,9,699,95126,Subscriber
974516,1885,2015-10-16 18:49:00 UTC,Japantown,9,2015-10-16 19:20:00 UTC,Japantown,9,68,95126,Subscriber
132933,933,2013-12-21 11:01:00 UTC,Japantown,9,2013-12-21 11:17:00 UTC,Japantown,9,45,95122,Subscriber
276850,448,2014-05-08 12:26:00 UTC,Japantown,9,2014-05-08 12:33:00 UTC,Japantown,9,158,95122,Subscriber
158481,846,2014-01-18 19:10:00 UTC,Japantown,9,2014-01-18 19:24:00 UTC,Japantown,9,159,94541,Customer
360943,2903,2014-07-12 13:10:00 UTC,Japantown,9,2014-07-12 13:58:00 UTC,Japantown,9,691,95122,Subscriber
363630,1340,2014-07-14 23:14:00 UTC,Japantown,9,2014-07-14 23:36:00 UTC,Japantown,9,45,95131,Customer
1149043,1574,2016-04-04 20:46:00 UTC,Japantown,9,2016-04-04 21:12:00 UTC,Japantown,9,680,95112,Subscriber
109028,451,2013-11-26 18:11:00 UTC,Japantown,9,2013-11-26 18:19:00 UTC,Japantown,9,211,95112,Subscriber
863444,897,2015-07-27 11:33:00 UTC,Japantown,9,2015-07-27 11:48:00 UTC,Japantown,9,690,27518,Customer
432960,5667,2014-09-01 07:03:00 UTC,Japantown,9,2014-09-01 08:38:00 UTC,Japantown,9,56,95112,Customer
911234,8216,2015-08-30 10:00:00 UTC,Japantown,9,2015-08-30 12:17:00 UTC,Japantown,9,668,95111,Customer
560462,1129,2014-11-28 14:05:00 UTC,Japantown,9,2014-11-28 14:24:00 UTC,Japantown,9,159,95122,Subscriber
1227361,1001,2016-06-05 20:53:00 UTC,Japantown,9,2016-06-05 21:09:00 UTC,Japantown,9,646,95112,Subscriber
287040,2957,2014-05-16 12:21:00 UTC,Japantown,9,2014-05-16 13:10:00 UTC,Japantown,9,710,95111,Customer
644304,1333,2015-02-14 12:17:00 UTC,Japantown,9,2015-02-14 12:39:00 UTC,Japantown,9,680,95113,Subscriber
4534,1439,2013-08-29 13:43:00 UTC,Japantown,9,2013-08-29 14:07:00 UTC,Japantown,9,644,95125,Customer
105373,90,2013-11-23 00:56:00 UTC,Japantown,9,2013-11-23 00:58:00 UTC,Japantown,9,297,89450,Customer
1102442,764,2016-02-23 09:38:00 UTC,Japantown,9,2016-02-23 09:50:00 UTC,Japantown,9,223,95109,Subscriber
1132996,1809,2016-03-22 15:40:00 UTC,Japantown,9,2016-03-22 16:10:00 UTC,Japantown,9,176,44,Customer
400203,1298,2014-08-08 11:29:00 UTC,Japantown,9,2014-08-08 11:51:00 UTC,Japantown,9,142,95122,Subscriber
106152,4168,2013-11-24 09:55:00 UTC,Japantown,9,2013-11-24 11:05:00 UTC,Japantown,9,21,95131,Customer
27811,936,2013-09-19 17:32:00 UTC,Japantown,9,2013-09-19 17:47:00 UTC,Japantown,9,16,95112,Subscriber
150635,679,2014-01-12 15:08:00 UTC,Japantown,9,2014-01-12 15:20:00 UTC,Japantown,9,717,95148,Customer
284720,1036,2014-05-14 22:51:00 UTC,Japantown,9,2014-05-14 23:08:00 UTC,Japantown,9,709,95112,Customer
525093,125,2014-11-01 13:14:00 UTC,Japantown,9,2014-11-01 13:16:00 UTC,Japantown,9,230,94110,Subscriber
10885,5503,2013-09-04 16:07:00 UTC,Japantown,9,2013-09-04 17:38:00 UTC,Japantown,9,44,95112,Customer
172174,209,2014-01-31 09:53:00 UTC,Japantown,9,2014-01-31 09:57:00 UTC,Japantown,9,649,95122,Subscriber
938272,1148,2015-09-20 17:43:00 UTC,Japantown,9,2015-09-20 18:02:00 UTC,Japantown,9,676,95112,Customer
218374,863,2014-03-18 14:39:00 UTC,Japantown,9,2014-03-18 14:53:00 UTC,Japantown,9,82,96706,Customer
792372,4918,2015-06-03 14:22:00 UTC,Japantown,9,2015-06-03 15:43:00 UTC,Japantown,9,55,nil,Customer
139472,403,2013-12-31 19:26:00 UTC,Japantown,9,2013-12-31 19:33:00 UTC,Japantown,9,52,95112,Subscriber
411185,16078,2014-08-15 20:16:00 UTC,Japantown,9,2014-08-16 00:44:00 UTC,Japantown,9,178,91745,Customer
21894,1141,2013-09-14 22:06:00 UTC,Japantown,9,2013-09-14 22:25:00 UTC,Japantown,9,96,94538,Customer
79015,554,2013-10-31 17:14:00 UTC,Japantown,9,2013-10-31 17:23:00 UTC,Japantown,9,121,95112,Subscriber
287039,2984,2014-05-16 12:20:00 UTC,Japantown,9,2014-05-16 13:10:00 UTC,Japantown,9,184,95111,Customer
121880,526,2013-12-11 12:32:00 UTC,Japantown,9,2013-12-11 12:40:00 UTC,Japantown,9,645,95122,Subscriber
45472,13590,2013-10-04 09:30:00 UTC,Japantown,9,2013-10-04 13:16:00 UTC,Japantown,9,77,95106,Customer
42854,1484,2013-10-02 12:06:00 UTC,Japantown,9,2013-10-02 12:31:00 UTC,Japantown,9,640,95120,Customer
263330,3887,2014-04-28 14:24:00 UTC,Japantown,9,2014-04-28 15:28:00 UTC,Japantown,9,77,90069,Customer
871993,9102,2015-08-01 20:09:00 UTC,Japantown,9,2015-08-01 22:40:00 UTC,Japantown,9,125,94538,Customer
980459,1268,2015-10-21 19:40:00 UTC,Japantown,9,2015-10-21 20:02:00 UTC,Japantown,9,658,95126,Subscriber
23053,589,2013-09-16 10:42:00 UTC,Japantown,9,2013-09-16 10:52:00 UTC,Japantown,9,24,95112,Subscriber
1271030,6535,2016-07-10 17:58:00 UTC,Japantown,9,2016-07-10 19:47:00 UTC,Japantown,9,257,95050,Customer
363636,1325,2014-07-15 00:08:00 UTC,Japantown,9,2014-07-15 00:30:00 UTC,Japantown,9,79,95131,Customer
252217,6177,2014-04-17 15:11:00 UTC,Japantown,9,2014-04-17 16:54:00 UTC,Japantown,9,658,94545,Customer
206834,833,2014-03-09 10:21:00 UTC,Japantown,9,2014-03-09 10:35:00 UTC,Japantown,9,99,95138,Subscriber
700939,325,2015-03-27 12:47:00 UTC,Japantown,9,2015-03-27 12:52:00 UTC,Japantown,9,186,95126,Subscriber
105356,819,2013-11-23 00:00:00 UTC,Japantown,9,2013-11-23 00:13:00 UTC,Japantown,9,228,96145,Customer
867549,359,2015-07-29 16:47:00 UTC,Japantown,9,2015-07-29 16:53:00 UTC,Japantown,9,130,54751,Customer
1183159,157,2016-04-30 19:40:00 UTC,Japantown,9,2016-04-30 19:43:00 UTC,Japantown,9,644,82901,Customer
86105,1361,2013-11-06 17:34:00 UTC,Japantown,9,2013-11-06 17:57:00 UTC,Japantown,9,68,95112,Subscriber
363635,1375,2014-07-15 00:07:00 UTC,Japantown,9,2014-07-15 00:30:00 UTC,Japantown,9,45,95121,Customer
920834,3998,2015-09-06 10:55:00 UTC,Japantown,9,2015-09-06 12:01:00 UTC,Japantown,9,643,95122,Customer
38121,246966,2013-09-27 23:52:00 UTC,Japantown,9,2013-09-30 20:29:00 UTC,Japantown,9,99,95123,Customer
105353,1216,2013-11-22 23:51:00 UTC,Japantown,9,2013-11-23 00:11:00 UTC,Japantown,9,682,96145,Customer
864288,585,2015-07-27 18:58:00 UTC,Japantown,9,2015-07-27 19:07:00 UTC,Japantown,9,64,95112,Subscriber
276101,433,2014-05-07 21:11:00 UTC,Japantown,9,2014-05-07 21:18:00 UTC,Japantown,9,158,95132,Subscriber
588766,3237,2014-12-31 15:31:00 UTC,Japantown,9,2014-12-31 16:25:00 UTC,Japantown,9,253,95112,Customer
1137362,1715,2016-03-25 11:02:00 UTC,Japantown,9,2016-03-25 11:31:00 UTC,Japantown,9,176,95112,Customer
110696,207,2013-11-29 11:12:00 UTC,Japantown,9,2013-11-29 11:16:00 UTC,Japantown,9,181,95112,Subscriber
252219,6164,2014-04-17 15:12:00 UTC,Japantown,9,2014-04-17 16:55:00 UTC,Japantown,9,717,94545,Customer
863445,799,2015-07-27 11:34:00 UTC,Japantown,9,2015-07-27 11:47:00 UTC,Japantown,9,231,28403,Customer
287847,3303,2014-05-16 23:50:00 UTC,Japantown,9,2014-05-17 00:45:00 UTC,Japantown,9,72,95112,Customer
1094084,360,2016-02-16 07:42:00 UTC,Japantown,9,2016-02-16 07:48:00 UTC,Japantown,9,149,94105,Subscriber
6266,168,2013-08-30 17:53:00 UTC,Japantown,9,2013-08-30 17:56:00 UTC,Japantown,9,638,95125,Subscriber
1323871,3927,2016-08-19 23:07:00 UTC,Japantown,9,2016-08-20 00:12:00 UTC,Japantown,9,199,95112,Customer
270711,436,2014-05-03 18:00:00 UTC,Japantown,9,2014-05-03 18:07:00 UTC,Japantown,9,30,95122,Subscriber
454375,89789,2014-09-15 19:16:00 UTC,Japantown,9,2014-09-16 20:13:00 UTC,Japantown,9,702,94043,Customer
158480,930,2014-01-18 19:09:00 UTC,Japantown,9,2014-01-18 19:24:00 UTC,Japantown,9,177,94564,Customer
938261,1798,2015-09-20 17:13:00 UTC,Japantown,9,2015-09-20 17:43:00 UTC,Japantown,9,676,95112,Customer
26446,288,2013-09-18 17:50:00 UTC,Japantown,9,2013-09-18 17:55:00 UTC,Japantown,9,235,95112,Subscriber
682535,505,2015-03-15 14:45:00 UTC,Japantown,9,2015-03-15 14:53:00 UTC,Japantown,9,43,56,Customer
554369,15653,2014-11-21 19:20:00 UTC,Japantown,9,2014-11-21 23:41:00 UTC,Japantown,9,691,95122,Customer
9436,92,2013-09-03 08:30:00 UTC,Japantown,9,2013-09-03 08:32:00 UTC,Japantown,9,101,95112,Subscriber
266311,1681,2014-04-30 09:56:00 UTC,Japantown,9,2014-04-30 10:24:00 UTC,Japantown,9,221,95122,Subscriber
1264056,88,2016-07-04 09:05:00 UTC,Japantown,9,2016-07-04 09:07:00 UTC,Japantown,9,682,95112,Subscriber
13992,247,2013-09-07 18:12:00 UTC,Japantown,9,2013-09-07 18:16:00 UTC,Japantown,9,676,95112,Subscriber
238764,86048,2014-04-07 09:04:00 UTC,Japantown,9,2014-04-08 08:58:00 UTC,Japantown,9,669,95110,Customer
1279840,3491,2016-07-18 00:33:00 UTC,Japantown,9,2016-07-18 01:32:00 UTC,Japantown,9,18,9133,Customer
403241,293,2014-08-11 13:48:00 UTC,Japantown,9,2014-08-11 13:53:00 UTC,Japantown,9,297,94117,Subscriber
1018001,618,2015-11-20 19:27:00 UTC,Japantown,9,2015-11-20 19:38:00 UTC,Japantown,9,676,95112,Customer
246228,270,2014-04-12 17:49:00 UTC,Japantown,9,2014-04-12 17:53:00 UTC,Japantown,9,124,95122,Subscriber
515200,708,2014-10-25 14:06:00 UTC,Japantown,9,2014-10-25 14:18:00 UTC,Japantown,9,221,95122,Subscriber
110072,87,2013-11-27 17:55:00 UTC,Japantown,9,2013-11-27 17:57:00 UTC,Japantown,9,297,95112,Subscriber
62904,235,2013-10-17 23:15:00 UTC,Japantown,9,2013-10-17 23:19:00 UTC,Japantown,9,99,94086,Subscriber
13989,205,2013-09-07 18:08:00 UTC,Japantown,9,2013-09-07 18:11:00 UTC,Japantown,9,55,95112,Subscriber
370665,1537,2014-07-18 23:24:00 UTC,Japantown,9,2014-07-18 23:49:00 UTC,Japantown,9,12,94107,Subscriber
588765,3249,2014-12-31 15:31:00 UTC,Japantown,9,2014-12-31 16:25:00 UTC,Japantown,9,702,95112,Customer
911233,8217,2015-08-30 10:00:00 UTC,Japantown,9,2015-08-30 12:17:00 UTC,Japantown,9,176,95116,Customer
1009661,9225,2015-11-14 14:45:00 UTC,Japantown,9,2015-11-14 17:19:00 UTC,Japantown,9,646,94610,Customer
163425,3798,2014-01-23 13:41:00 UTC,Japantown,9,2014-01-23 14:44:00 UTC,Japantown,9,256,95158,Customer
243188,509,2014-04-10 07:38:00 UTC,Japantown,9,2014-04-10 07:47:00 UTC,Japantown,9,82,95122,Subscriber
626176,5348,2015-01-30 21:19:00 UTC,Japantown,9,2015-01-30 22:49:00 UTC,Japantown,9,10,95128,Customer
554506,33919,2014-11-22 01:33:00 UTC,Japantown,9,2014-11-22 10:58:00 UTC,Japantown,9,31,95148,Customer
4550,163,2013-08-29 13:53:00 UTC,Japantown,9,2013-08-29 13:56:00 UTC,Japantown,9,684,95112,Subscriber
114203,442,2013-12-03 18:22:00 UTC,Japantown,9,2013-12-03 18:29:00 UTC,Japantown,9,208,95112,Subscriber
298200,3284,2014-05-26 11:44:00 UTC,Japantown,9,2014-05-26 12:38:00 UTC,Japantown,9,161,95112,Customer
121816,681,2013-12-11 11:34:00 UTC,Japantown,9,2013-12-11 11:46:00 UTC,Japantown,9,249,95122,Subscriber
1268871,3035,2016-07-08 02:41:00 UTC,Japantown,9,2016-07-08 03:31:00 UTC,Japantown,9,145,95121,Customer
363629,1518,2014-07-14 23:11:00 UTC,Japantown,9,2014-07-14 23:36:00 UTC,Japantown,9,79,95121,Customer
218370,1029,2014-03-18 14:34:00 UTC,Japantown,9,2014-03-18 14:51:00 UTC,Japantown,9,37,nil,Customer
158470,1034,2014-01-18 18:51:00 UTC,Japantown,9,2014-01-18 19:08:00 UTC,Japantown,9,242,94541,Customer
1296884,1426,2016-07-30 17:38:00 UTC,Japantown,9,2016-07-30 18:02:00 UTC,Japantown,9,213,95126,Customer
999843,128,2015-11-06 07:22:00 UTC,Japantown,9,2015-11-06 07:24:00 UTC,Japantown,9,669,95112,Subscriber
261818,4372,2014-04-26 13:53:00 UTC,Japantown,9,2014-04-26 15:05:00 UTC,Japantown,9,187,6901,Customer
408376,1494,2014-08-14 08:31:00 UTC,Japantown,9,2014-08-14 08:56:00 UTC,Japantown,9,653,95122,Subscriber
1264198,1164,2016-07-04 12:58:00 UTC,Japantown,9,2016-07-04 13:18:00 UTC,Japantown,9,712,95113,Customer
1146037,3490,2016-04-01 15:37:00 UTC,Japantown,9,2016-04-01 16:35:00 UTC,Japantown,9,88,95112,Customer
137510,553,2013-12-29 08:27:00 UTC,Japantown,9,2013-12-29 08:37:00 UTC,Japantown,9,188,95122,Subscriber
1320593,1760,2016-08-17 18:41:00 UTC,Japantown,9,2016-08-17 19:11:00 UTC,Japantown,9,79,95112,Customer
300730,751,2014-05-28 08:51:00 UTC,Japantown,9,2014-05-28 09:04:00 UTC,Japantown,9,665,95122,Subscriber
1268872,3052,2016-07-08 02:41:00 UTC,Japantown,9,2016-07-08 03:31:00 UTC,Japantown,9,49,95219,Customer
253163,411,2014-04-18 09:02:00 UTC,Japantown,9,2014-04-18 09:08:00 UTC,Japantown,9,668,95122,Subscriber
715282,2469,2015-04-07 15:33:00 UTC,Japantown,9,2015-04-07 16:14:00 UTC,Japantown,9,665,95112,Subscriber
105355,867,2013-11-22 23:59:00 UTC,Japantown,9,2013-11-23 00:13:00 UTC,Japantown,9,21,96145,Customer
271706,443,2014-05-05 08:42:00 UTC,Japantown,9,2014-05-05 08:49:00 UTC,Japantown,9,158,95122,Subscriber
298197,3342,2014-05-26 11:43:00 UTC,Japantown,9,2014-05-26 12:39:00 UTC,Japantown,9,665,95112,Customer
97319,5678,2013-11-15 11:09:00 UTC,Japantown,9,2013-11-15 12:44:00 UTC,Japantown,9,643,95112,Customer
526642,1738,2014-11-03 09:49:00 UTC,Japantown,9,2014-11-03 10:18:00 UTC,Japantown,9,162,95122,Subscriber
965327,2356,2015-10-10 11:46:00 UTC,Japantown,9,2015-10-10 12:25:00 UTC,Japantown,9,68,95110,Customer
133313,751,2013-12-21 23:48:00 UTC,Japantown,9,2013-12-22 00:00:00 UTC,Japantown,9,119,95127,Customer
270641,3879,2014-05-03 15:55:00 UTC,Japantown,9,2014-05-03 17:00:00 UTC,Japantown,9,30,95124,Customer
645660,9594,2015-02-16 12:45:00 UTC,Japantown,9,2015-02-16 15:25:00 UTC,Japantown,9,716,95112,Customer
871992,9104,2015-08-01 20:08:00 UTC,Japantown,9,2015-08-01 22:40:00 UTC,Japantown,9,231,94538,Customer
270584,1375,2014-05-03 14:58:00 UTC,Japantown,9,2014-05-03 15:21:00 UTC,Japantown,9,694,nil,Customer
599017,120,2015-01-10 20:50:00 UTC,Japantown,9,2015-01-10 20:52:00 UTC,Japantown,9,142,94089,Subscriber
473194,1379,2014-09-28 18:21:00 UTC,Japantown,9,2014-09-28 18:44:00 UTC,Japantown,9,667,95148,Customer
159381,1729,2014-01-20 13:16:00 UTC,Japantown,9,2014-01-20 13:45:00 UTC,Japantown,9,83,95127,Customer
45438,8137,2013-10-04 09:17:00 UTC,Japantown,9,2013-10-04 11:32:00 UTC,Japantown,9,31,95112,Customer
1088499,843,2016-02-10 10:35:00 UTC,Japantown,9,2016-02-10 10:49:00 UTC,Japantown,9,37,95110,Subscriber
631671,290,2015-02-04 15:41:00 UTC,Japantown,9,2015-02-04 15:46:00 UTC,Japantown,9,304,95106,Subscriber
369841,611,2014-07-18 12:54:00 UTC,Japantown,9,2014-07-18 13:05:00 UTC,Japantown,9,112,95122,Subscriber
531056,681,2014-11-05 15:39:00 UTC,Japantown,9,2014-11-05 15:50:00 UTC,Japantown,9,658,95122,Subscriber
525408,29220,2014-11-01 23:02:00 UTC,Japantown,9,2014-11-02 06:09:00 UTC,Japantown,9,162,95122,Subscriber
245718,604,2014-04-11 23:05:00 UTC,Japantown,9,2014-04-11 23:15:00 UTC,Japantown,9,82,95112,Subscriber
386630,913,2014-07-30 10:43:00 UTC,Japantown,9,2014-07-30 10:58:00 UTC,Japantown,9,59,95122,Subscriber
57799,5985,2013-10-14 17:07:00 UTC,Japantown,9,2013-10-14 18:46:00 UTC,Japantown,9,96,95112,Customer
370664,1556,2014-07-18 23:24:00 UTC,Japantown,9,2014-07-18 23:50:00 UTC,Japantown,9,658,95112,Subscriber
145078,675,2014-01-07 10:35:00 UTC,Japantown,9,2014-01-07 10:46:00 UTC,Japantown,9,149,95122,Subscriber
973944,80,2015-10-16 14:52:00 UTC,Japantown,9,2015-10-16 14:54:00 UTC,Japantown,9,658,95111,Customer
159380,1755,2014-01-20 13:15:00 UTC,Japantown,9,2014-01-20 13:45:00 UTC,Japantown,9,60,95127,Customer
119495,358,2013-12-09 15:04:00 UTC,Japantown,9,2013-12-09 15:10:00 UTC,Japantown,9,149,95112,Subscriber
1099747,4141,2016-02-20 17:19:00 UTC,Japantown,9,2016-02-20 18:28:00 UTC,Japantown,9,143,95112,Customer
125943,664,2013-12-15 08:34:00 UTC,Japantown,9,2013-12-15 08:45:00 UTC,Japantown,9,262,95122,Subscriber
554507,33705,2014-11-22 01:36:00 UTC,Japantown,9,2014-11-22 10:58:00 UTC,Japantown,9,710,95148,Customer
1259603,106,2016-06-29 15:29:00 UTC,Japantown,9,2016-06-29 15:31:00 UTC,Japantown,9,682,94618,Subscriber
1116278,7409,2016-03-06 15:47:00 UTC,Japantown,9,2016-03-06 17:51:00 UTC,Japantown,9,88,94041,Customer
22043,9249,2013-09-15 10:50:00 UTC,Japantown,9,2013-09-15 13:25:00 UTC,Japantown,9,96,98004,Customer
550332,545,2014-11-18 22:59:00 UTC,Japantown,9,2014-11-18 23:08:00 UTC,Japantown,9,678,94110,Subscriber
47114,809,2013-10-05 16:39:00 UTC,Japantown,9,2013-10-05 16:52:00 UTC,Japantown,9,99,94044,Subscriber
224291,150,2014-03-23 14:21:00 UTC,Japantown,9,2014-03-23 14:23:00 UTC,Japantown,9,682,95134,Customer
117840,496,2013-12-06 16:55:00 UTC,Japantown,9,2013-12-06 17:03:00 UTC,Japantown,9,208,95112,Subscriber
635343,2663,2015-02-08 15:15:00 UTC,Japantown,9,2015-02-08 16:00:00 UTC,Japantown,9,197,94110,Subscriber
234856,323,2014-04-03 07:52:00 UTC,Japantown,9,2014-04-03 07:57:00 UTC,Japantown,9,156,95122,Subscriber
626887,4543,2015-02-01 13:43:00 UTC,Japantown,9,2015-02-01 14:58:00 UTC,Japantown,9,175,95112,Customer
21892,1192,2013-09-14 22:05:00 UTC,Japantown,9,2013-09-14 22:25:00 UTC,Japantown,9,26,95112,Customer
45470,13617,2013-10-04 09:29:00 UTC,Japantown,9,2013-10-04 13:16:00 UTC,Japantown,9,99,95106,Customer
931595,462,2015-09-15 12:56:00 UTC,MLK Library,11,2015-09-15 13:03:00 UTC,Japantown,9,298,95113,Subscriber
515698,566,2014-10-26 13:11:00 UTC,MLK Library,11,2014-10-26 13:21:00 UTC,Japantown,9,645,95112,Subscriber
59739,468,2013-10-15 20:48:00 UTC,MLK Library,11,2013-10-15 20:56:00 UTC,Japantown,9,676,95112,Subscriber
436346,505,2014-09-03 13:12:00 UTC,MLK Library,11,2014-09-03 13:21:00 UTC,Japantown,9,129,94551,Subscriber
418464,488,2014-08-21 10:15:00 UTC,MLK Library,11,2014-08-21 10:23:00 UTC,Japantown,9,646,95113,Subscriber
508632,472,2014-10-21 16:16:00 UTC,MLK Library,11,2014-10-21 16:24:00 UTC,Japantown,9,205,95113,Subscriber
68639,483,2013-10-23 00:05:00 UTC,MLK Library,11,2013-10-23 00:13:00 UTC,Japantown,9,642,95112,Subscriber
318496,1099,2014-06-10 14:45:00 UTC,MLK Library,11,2014-06-10 15:03:00 UTC,Japantown,9,37,nil,Customer
674566,831,2015-03-09 20:21:00 UTC,MLK Library,11,2015-03-09 20:35:00 UTC,Japantown,9,182,94555,Customer
97677,697,2013-11-15 15:31:00 UTC,MLK Library,11,2013-11-15 15:43:00 UTC,Japantown,9,674,95112,Subscriber
558266,455,2014-11-25 16:13:00 UTC,MLK Library,11,2014-11-25 16:20:00 UTC,Japantown,9,124,95113,Subscriber
42309,423,2013-10-01 23:58:00 UTC,MLK Library,11,2013-10-02 00:05:00 UTC,Japantown,9,198,95112,Subscriber
842532,911,2015-07-11 14:08:00 UTC,MLK Library,11,2015-07-11 14:23:00 UTC,Japantown,9,98,nil,Customer
498127,457,2014-10-14 16:11:00 UTC,MLK Library,11,2014-10-14 16:18:00 UTC,Japantown,9,679,95113,Subscriber
1236584,627,2016-06-12 18:15:00 UTC,MLK Library,11,2016-06-12 18:26:00 UTC,Japantown,9,43,95407,Customer
180767,482,2014-02-11 11:53:00 UTC,MLK Library,11,2014-02-11 12:01:00 UTC,Japantown,9,214,94041,Subscriber
1278755,845,2016-07-15 17:15:00 UTC,MLK Library,11,2016-07-15 17:29:00 UTC,Japantown,9,710,95109,Subscriber
520995,444,2014-10-29 14:09:00 UTC,MLK Library,11,2014-10-29 14:16:00 UTC,Japantown,9,185,94551,Subscriber
277589,522,2014-05-09 07:22:00 UTC,MLK Library,11,2014-05-09 07:31:00 UTC,Japantown,9,685,95112,Subscriber
